"REG_ID","Region","ORIGIN","Place of birth","VAR","Indicator","TIME","Year","Value","Flag Codes","Flags"
"PL33","Swietokrzyskie","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.9,,
"PL34","Podlasie","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",26.5,,
"PL34","Podlasie","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.2,,
"PL41","Greater Poland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",23.4,,
"PL41","Greater Poland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.9,,
"PL42","West Pomerania","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",22.8,,
"PL42","West Pomerania","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8,,
"PL43","Lubusz","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",21.1,,
"PL43","Lubusz","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.4,,
"PL51","Lower Silesia ","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",25.4,,
"PL51","Lower Silesia ","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.2,,
"PL52","Opole region","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",22.6,,
"PL52","Opole region","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.2,,
"PL61","Kuyavian-Pomerania","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",19.2,,
"PL61","Kuyavian-Pomerania","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.3,,
"PL62","Warmian-Masuria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",20.9,,
"PL62","Warmian-Masuria","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.7,,
"PL63","Pomerania","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",25.2,,
"PL63","Pomerania","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.7,,
"PRT","Portugal","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",20.6,,
"PRT","Portugal","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",13.5,,
"PT11","North","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",16.1,,
"PT11","North","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",14.9,,
"EL30","Attica","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",38.6,,
"EL30","Attica","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",25.3,,
"EL41","North Aegean","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",24.1,,
"EL41","North Aegean","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",20.2,,
"EL42","South Aegean","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",19.2,,
"EL42","South Aegean","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",16.2,,
"EL43","Crete","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",23.8,,
"EL43","Crete","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",23.7,,
"EL51","Eastern Macedonia, Thrace","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",20.6,,
"EL51","Eastern Macedonia, Thrace","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",23,,
"EL52","Central Macedonia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",28.4,,
"EL52","Central Macedonia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",26.4,,
"EL53","Western Macedonia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",22,,
"EL53","Western Macedonia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",29,,
"EL54","Epirus","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",25.7,,
"EL54","Epirus","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",24.9,,
"EL61","Thessaly","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",26.1,,
"EL61","Thessaly","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",26.3,,
"EL62","Ionian Islands","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",19.6,,
"EL62","Ionian Islands","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",20.4,,
"EL63","Western Greece","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",22.3,,
"EL63","Western Greece","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",27.9,,
"EL64","Central Greece","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",18.7,,
"EL64","Central Greece","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",26.9,,
"EL65","Peloponnese","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",20.7,,
"EL65","Peloponnese","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",23,,
"HUN","Hungary","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",22.5,,
"HUN","Hungary","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.4,,
"HU10","Central Hungary","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",34.8,,
"HU10","Central Hungary","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.8,,
"HU21","Central Transdanubia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",17.5,,
"HU21","Central Transdanubia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5,,
"HU22","Western Transdanubia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",18.9,,
"HU22","Western Transdanubia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",4.2,,
"HU23","Southern Transdanubia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",16.9,,
"HU23","Southern Transdanubia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.1,,
"HU31","Northern Hungary","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",16.3,,
"HU31","Northern Hungary","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.6,,
"HU32","Northern Great Plain","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",15.9,,
"HU32","Northern Great Plain","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",11.4,,
"HU33","Southern Great Plain","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",18,,
"HU33","Southern Great Plain","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.5,,
"IRL","Ireland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",37.6,,
"IRL","Ireland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.1,,
"IE01","Border, Midland and Western","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",32.9,,
"IE01","Border, Midland and Western","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.7,,
"IE02","Southern and Eastern","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",39.3,,
"IE02","Southern and Eastern","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.8,,
"ITA","Italy","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",16.5,,
"ITA","Italy","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",12.4,,
"ITC1","Piedmont","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",15.9,,
"ITC1","Piedmont","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.3,,
"ITC2","Aosta Valley","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",14.6,,
"ITC2","Aosta Valley","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.6,,
"PT15","Algarve","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",17.5,,
"PT15","Algarve","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",13.1,,
"PT16","Central Portugal","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",18.6,,
"PT16","Central Portugal","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.9,,
"PT17","Metropolitan area of Lisbon","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",30.7,,
"PT17","Metropolitan area of Lisbon","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",13.3,,
"PT18","Alentejo","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",16.2,,
"PT18","Alentejo","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",14,,
"PT20","Azores","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",12.2,,
"PT20","Azores","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",14.9,,
"PT30","Madeira","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",14.7,,
"PT30","Madeira","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",15.2,,
"SVK","Slovak Republic","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",19.3,,
"SVK","Slovak Republic","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",12.5,,
"SK01","Bratislava Region","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",36.2,,
"SK01","Bratislava Region","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.9,,
"SK02","West Slovakia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",16.3,,
"SK02","West Slovakia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.4,,
"SK03","Central Slovakia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",17.2,,
"SK03","Central Slovakia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",14.4,,
"SK04","East Slovakia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",18.1,,
"SK04","East Slovakia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",15.9,,
"SVN","Slovenia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",30.1,,
"SVN","Slovenia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.1,,
"SI03","Eastern Slovenia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",24.9,,
"SI03","Eastern Slovenia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.6,,
"SI04","Western Slovenia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",36.1,,
"SI04","Western Slovenia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.5,,
"ESP","Spain","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",34.6,,
"ESP","Spain","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",21.7,,
"ES11","Galicia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",33.2,,
"ES11","Galicia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",19.7,,
"ES12","Asturias","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",39,,
"ES12","Asturias","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",19.2,,
"ES13","Cantabria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",37.6,,
"ES13","Cantabria","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",17,,
"ES21","Basque Country","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",48.5,,
"ES21","Basque Country","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",13.8,,
"ES22","Navarra","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",44.1,,
"ES22","Navarra","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",11.6,,
"ES23","La Rioja","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",39.2,,
"ES23","La Rioja","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",13.8,,
"ES24","Aragon","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",36.5,,
"ES24","Aragon","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",14.7,,
"ES30","Madrid","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",48.3,,
"ES30","Madrid","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",15.6,,
"ES41","Castile and León","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",33.9,,
"ES41","Castile and León","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",18.3,,
"ES42","Castile-La Mancha","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",27.2,,
"ES42","Castile-La Mancha","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",25.9,,
"ES43","Extremadura","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",25.1,,
"ES43","Extremadura","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",28.8,,
"ES51","Catalonia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",37.9,,
"ES51","Catalonia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",16.6,,
"ITC3","Liguria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",19.6,,
"ITC3","Liguria","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.5,,
"ITC4","Lombardy","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",18.3,,
"ITC4","Lombardy","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.1,,
"ITF1","Abruzzo","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",15.5,,
"ITF1","Abruzzo","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",12.2,,
"ITF2","Molise","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",17.2,,
"ITF2","Molise","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",15.4,,
"ITF3","Campania","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",13.1,,
"ITF3","Campania","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",21.6,,
"ITF4","Apulia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",12.4,,
"ITF4","Apulia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",20.8,,
"ITF5","Basilicata ","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",14.3,,
"ITF5","Basilicata ","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",14.6,,
"ITF6","Calabria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",14.1,,
"ITF6","Calabria","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",23.7,,
"ITG1","Sicily","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",12,,
"ITG1","Sicily","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",22.4,,
"ITG2","Sardinia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",12.6,,
"ITG2","Sardinia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",18.5,,
"ITH1","Province of Bolzano-Bozen","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",14.2,,
"ITH1","Province of Bolzano-Bozen","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",2.8,,
"ITH2","Province of Trento","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",17.6,,
"ITH2","Province of Trento","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.7,,
"ITH3","Veneto","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",15.4,,
"ITH3","Veneto","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.1,,
"ITH4","Friuli-Venezia Giulia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",17.7,,
"ITH4","Friuli-Venezia Giulia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.9,,
"ITH5","Emilia-Romagna","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",19.3,,
"ITH5","Emilia-Romagna","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.5,,
"ITI1","Tuscany","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",17.4,,
"ITI1","Tuscany","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.2,,
"ITI2","Umbria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",19.9,,
"ITI2","Umbria","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.2,,
"ITI3","Marche","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",18.5,,
"ITI3","Marche","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.5,,
"ITI4","Lazio","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",22.7,,
"ITI4","Lazio","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",12,,
"ES52","Valencia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31.1,,
"ES52","Valencia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",22.2,,
"ES53","Balearic Islands","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",24.8,,
"ES53","Balearic Islands","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",16.4,,
"ES61","Andalusia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",26.3,,
"ES61","Andalusia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",32.9,,
"ES62","Murcia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",28.5,,
"ES62","Murcia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",24.2,,
"ES70","Canary Islands","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",24.6,,
"ES70","Canary Islands","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",31,,
"SWE","Sweden","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",35.2,,
"SWE","Sweden","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.9,,
"SE11","Stockholm","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",44.9,,
"SE11","Stockholm","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.1,,
"SE12","East Middle Sweden","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",32.1,,
"SE12","East Middle Sweden","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.2,,
"SE21","Småland with Islands","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",28.4,,
"SE21","Småland with Islands","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",4.8,,
"SE22","South Sweden","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",36,,
"SE22","South Sweden","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.3,,
"SE23","West Sweden","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",35.6,,
"SE23","West Sweden","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.5,,
"SE31","North Middle Sweden","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",25.7,,
"SE31","North Middle Sweden","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.6,,
"SE32","Central Norrland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",26.8,,
"SE32","Central Norrland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.8,,
"SE33","Upper Norrland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",32.2,,
"SE33","Upper Norrland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.6,,
"LVA","Latvia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",30,,
"LVA","Latvia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.5,,
"LV00","Latvia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",30,,
"LV00","Latvia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.5,,
"LUX","Luxembourg","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31.4,,
"LUX","Luxembourg","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",4.4,,
"LU00","Luxembourg","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31.4,,
"LU00","Luxembourg","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",4.4,,
"GBR","United Kingdom","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",35.6,,
"GBR","United Kingdom","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.7,,
"UKC","North East England","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",27.7,,
"UKC","North East England","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.6,,
"UKD","North West England","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31.8,,
"UKD","North West England","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6,,
"UKE","Yorkshire and The Humber","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",30.5,,
"UKE","Yorkshire and The Humber","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.6,,
"UKF","East Midlands","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31.2,,
"UKF","East Midlands","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5,,
"UKG","West Midlands","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",29.8,,
"UKG","West Midlands","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.5,,
"DNK","Denmark","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",33.6,,
"DNK","Denmark","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.7,,
"DK01","Capital","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",44.9,,
"DK01","Capital","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.9,,
"DK02","Zealand","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",27.1,,
"DK02","Zealand","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.7,,
"DK03","Southern Denmark","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",27.9,,
"DK03","Southern Denmark","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.7,,
"DK04","Central Jutland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31,,
"DK04","Central Jutland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.3,,
"DK05","Northern Jutland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",25.8,,
"DK05","Northern Jutland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6,,
"EST","Estonia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",34.7,,
"EST","Estonia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.7,,
"EE00","Estonia","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",34.7,,
"EE00","Estonia","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.7,,
"FIN","Finland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",39.7,,
"FIN","Finland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.8,,
"FI19","Western Finland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",37,,
"FI19","Western Finland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.2,,
"FI1B","Helsinki-Uusimaa","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",49.6,,
"FI1B","Helsinki-Uusimaa","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7,,
